TimeSeries ID,train,validation
490,0.048066843301057816,undefined
489,0.05114966630935669,undefined
488,0.052163347601890564,undefined
487,0.04646946117281914,undefined
486,0.04833058640360832,undefined
485,0.04932062700390816,undefined
484,0.052446942776441574,undefined
483,0.049977388232946396,undefined
482,0.05391160398721695,undefined
481,0.04847259446978569,undefined
480,0.05393001809716225,undefined
479,0.052760157734155655,undefined
478,0.046989135444164276,undefined
477,0.05366582050919533,undefined
476,0.05018168315291405,undefined
475,0.04890262335538864,undefined
474,0.046854179352521896,undefined
473,0.05263746157288551,undefined
472,0.048725273460149765,undefined
471,0.05107707902789116,undefined
470,0.047826990485191345,undefined
469,0.050796348601579666,undefined
468,0.04797584190964699,undefined
467,0.049343474209308624,undefined
466,0.04772893339395523,undefined
465,0.051857173442840576,undefined
464,0.05549357086420059,undefined
463,0.04983022063970566,undefined
462,0.05155068635940552,undefined
461,0.053262677043676376,undefined
460,0.05190479755401611,undefined
459,0.05395032465457916,undefined
458,0.04840390384197235,undefined
457,0.04950070381164551,undefined
456,0.052517782896757126,undefined
455,0.04977777972817421,undefined
454,0.04979163035750389,undefined
453,0.049369074404239655,undefined
452,0.05124777555465698,undefined
451,0.050583045929670334,undefined
450,0.05540500581264496,undefined
449,0.0519612655043602,undefined
448,0.051663924008607864,undefined
447,0.05020352452993393,undefined
446,0.04880606755614281,undefined
445,0.051928505301475525,undefined
444,0.05064171180129051,undefined
443,0.052994485944509506,undefined
442,0.0479622446000576,undefined
441,0.04961143434047699,undefined
440,0.05256263166666031,undefined
439,0.04761381447315216,undefined
438,0.04912354052066803,undefined
437,0.046816397458314896,undefined
436,0.052481818944215775,undefined
435,0.052448924630880356,undefined
434,0.05666028708219528,undefined
433,0.05130456015467644,undefined
432,0.053493499755859375,undefined
431,0.048442889004945755,undefined
430,0.05407818406820297,undefined
429,0.05685011297464371,undefined
428,0.04981645941734314,undefined
427,0.0533653125166893,undefined
426,0.05033909156918526,undefined
425,0.049332331866025925,undefined
424,0.05272689089179039,undefined
423,0.052798472344875336,undefined
422,0.048470158129930496,undefined
421,0.04853262007236481,undefined
420,0.05597666651010513,undefined
419,0.05120617523789406,undefined
418,0.052084483206272125,undefined
417,0.04803984984755516,undefined
416,0.04783572256565094,undefined
415,0.04460860416293144,undefined
414,0.05331381782889366,undefined
413,0.04878512769937515,undefined
412,0.0489434078335762,undefined
411,0.05311273783445358,undefined
410,0.05120003595948219,undefined
409,0.047189775854349136,undefined
408,0.04778854548931122,undefined
407,0.05261949077248573,undefined
406,0.05107837915420532,undefined
405,0.052463069558143616,undefined
404,0.05330643057823181,undefined
403,0.05201927572488785,undefined
402,0.04994713515043259,undefined
401,0.05221613496541977,undefined
400,0.053193073719739914,0.050811449686686196
399,0.05257488042116165,undefined
398,0.04775873199105263,undefined
397,0.05369754508137703,undefined
396,0.05325760319828987,undefined
395,0.054564110934734344,undefined
394,0.0475839301943779,undefined
393,0.052919983863830566,undefined
392,0.04862064868211746,undefined
391,0.05423073470592499,undefined
390,0.050235819071531296,undefined
389,0.054986320436000824,undefined
388,0.05399927869439125,undefined
387,0.04910604655742645,undefined
386,0.047430481761693954,undefined
385,0.051173482090234756,undefined
384,0.05321487411856651,undefined
383,0.05207400768995285,undefined
382,0.05434650555253029,undefined
381,0.05559220165014267,undefined
380,0.05277438089251518,undefined
379,0.049404077231884,undefined
378,0.04720675200223923,undefined
377,0.04885941371321678,undefined
376,0.053558629006147385,undefined
375,0.05642752721905708,undefined
374,0.05213351920247078,undefined
373,0.045981667935848236,undefined
372,0.0552801787853241,undefined
371,0.0525243766605854,undefined
370,0.04775708168745041,undefined
369,0.047137580811977386,undefined
368,0.05015689507126808,undefined
367,0.051345884799957275,undefined
366,0.04918993264436722,undefined
365,0.05124886333942413,undefined
364,0.04977567866444588,undefined
363,0.04988739266991615,undefined
362,0.05237279459834099,undefined
361,0.05331523343920708,undefined
360,0.05147483944892883,undefined
359,0.05259796231985092,undefined
358,0.050712890923023224,undefined
357,0.05589958652853966,undefined
356,0.05200616270303726,undefined
355,0.04701397195458412,undefined
354,0.05185173451900482,undefined
353,0.050880786031484604,undefined
352,0.050063356757164,undefined
351,0.05387815833091736,undefined
350,0.052722103893756866,undefined
349,0.0454692579805851,undefined
348,0.05320669710636139,undefined
347,0.05376141890883446,undefined
346,0.05350605770945549,undefined
345,0.04942559450864792,undefined
344,0.05115893483161926,undefined
343,0.05311702936887741,undefined
342,0.054867517203092575,undefined
341,0.05196868255734444,undefined
340,0.052021324634552,undefined
339,0.05475126951932907,undefined
338,0.05457322299480438,undefined
337,0.04803658276796341,undefined
336,0.05017174407839775,undefined
335,0.053904298692941666,undefined
334,0.04843832179903984,undefined
333,0.05552439019083977,undefined
332,0.05279909819364548,undefined
331,0.054890502244234085,undefined
330,0.052860576659440994,undefined
329,0.05031837522983551,undefined
328,0.053756311535835266,undefined
327,0.05451919510960579,undefined
326,0.05220174789428711,undefined
325,0.05129682272672653,undefined
324,0.04995826631784439,undefined
323,0.049175482243299484,undefined
322,0.05543017014861107,undefined
321,0.05360371246933937,undefined
320,0.055191900581121445,undefined
319,0.05280738323926926,undefined
318,0.05264276638627052,undefined
317,0.05429011210799217,undefined
316,0.05441662669181824,undefined
315,0.05081498995423317,undefined
314,0.04993921518325806,undefined
313,0.054847512394189835,undefined
312,0.05209950730204582,undefined
311,0.05499596148729324,undefined
310,0.05424099043011665,undefined
309,0.05186054855585098,undefined
308,0.05263308063149452,undefined
307,0.050629742443561554,undefined
306,0.05538170412182808,undefined
305,0.056130263954401016,undefined
304,0.05161174014210701,undefined
303,0.05534552410244942,undefined
302,0.049161553382873535,undefined
301,0.05606682226061821,undefined
300,0.05342884734272957,0.05088304811053806
299,0.05089319124817848,undefined
298,0.05220850557088852,undefined
297,0.05628255382180214,undefined
296,0.050532691180706024,undefined
295,0.05371814966201782,undefined
294,0.05125979334115982,undefined
293,0.05293438583612442,undefined
292,0.055582139641046524,undefined
291,0.05779656767845154,undefined
290,0.051667895168066025,undefined
289,0.04779818281531334,undefined
288,0.051375862210989,undefined
287,0.05179340019822121,undefined
286,0.058740921318531036,undefined
285,0.055242542177438736,undefined
284,0.05447722598910332,undefined
283,0.04995306208729744,undefined
282,0.05731220915913582,undefined
281,0.05212084949016571,undefined
280,0.05276728793978691,undefined
279,0.057142481207847595,undefined
278,0.056036077439785004,undefined
277,0.0540461465716362,undefined
276,0.05216576159000397,undefined
275,0.0531412772834301,undefined
274,0.05545292794704437,undefined
273,0.05186394974589348,undefined
272,0.05701737478375435,undefined
271,0.057564929127693176,undefined
270,0.05409189686179161,undefined
269,0.05632716044783592,undefined
268,0.05663830786943436,undefined
267,0.0556071512401104,undefined
266,0.05011716112494469,undefined
265,0.05384442210197449,undefined
264,0.0528746023774147,undefined
263,0.05640647932887077,undefined
262,0.05485294759273529,undefined
261,0.05419747903943062,undefined
260,0.054076507687568665,undefined
259,0.052666038274765015,undefined
258,0.05690070241689682,undefined
257,0.0515814945101738,undefined
256,0.05544249340891838,undefined
255,0.054195504635572433,undefined
254,0.055208463221788406,undefined
253,0.05253225564956665,undefined
252,0.052008528262376785,undefined
251,0.05424301698803902,undefined
250,0.051554810255765915,undefined
249,0.05207471549510956,undefined
248,0.05567067116498947,undefined
247,0.05487969145178795,undefined
246,0.05744113028049469,undefined
245,0.05271686241030693,undefined
244,0.059433650225400925,undefined
243,0.055644113570451736,undefined
242,0.05777641758322716,undefined
241,0.05582670494914055,undefined
240,0.05397387593984604,undefined
239,0.053274452686309814,undefined
238,0.05591398477554321,undefined
237,0.053129639476537704,undefined
236,0.05550556257367134,undefined
235,0.05957278236746788,undefined
234,0.06043213978409767,undefined
233,0.056945715099573135,undefined
232,0.05449439585208893,undefined
231,0.05756119638681412,undefined
230,0.05310120806097984,undefined
229,0.054851461201906204,undefined
228,0.05249042809009552,undefined
227,0.05781988054513931,undefined
226,0.05731142684817314,undefined
225,0.05290774628520012,undefined
224,0.05718332529067993,undefined
223,0.055923569947481155,undefined
222,0.05712462216615677,undefined
221,0.05827763304114342,undefined
220,0.054858069866895676,undefined
219,0.06128121539950371,undefined
218,0.05818963423371315,undefined
217,0.05719674006104469,undefined
216,0.054139189422130585,undefined
215,0.05594322085380554,undefined
214,0.05550558865070343,undefined
213,0.057925719767808914,undefined
212,0.05707472935318947,undefined
211,0.053268976509571075,undefined
210,0.05771752446889877,undefined
209,0.054788872599601746,undefined
208,0.05664459988474846,undefined
207,0.06172085553407669,undefined
206,0.052869927138090134,undefined
205,0.05796074867248535,undefined
204,0.06015196070075035,undefined
203,0.058838311582803726,undefined
202,0.055991895496845245,undefined
201,0.05916212871670723,undefined
200,0.055002450942993164,0.0552579230732388
199,0.05738023295998573,undefined
198,0.05959615111351013,undefined
197,0.05884600803256035,undefined
196,0.05811832472681999,undefined
195,0.05861840024590492,undefined
194,0.059573445469141006,undefined
193,0.0580085888504982,undefined
192,0.05453204736113548,undefined
191,0.058552179485559464,undefined
190,0.06325926631689072,undefined
189,0.061191655695438385,undefined
188,0.06322143226861954,undefined
187,0.058172211050987244,undefined
186,0.06234128400683403,undefined
185,0.05891375243663788,undefined
184,0.06283283233642578,undefined
183,0.06228061392903328,undefined
182,0.06529899686574936,undefined
181,0.06202559545636177,undefined
180,0.06536738574504852,undefined
179,0.062375426292419434,undefined
178,0.0607730858027935,undefined
177,0.06788810342550278,undefined
176,0.06097184494137764,undefined
175,0.06920354813337326,undefined
174,0.06202457472681999,undefined
173,0.057486943900585175,undefined
172,0.06193934381008148,undefined
171,0.06319398432970047,undefined
170,0.06532261520624161,undefined
169,0.06128571927547455,undefined
168,0.06455335021018982,undefined
167,0.06158274784684181,undefined
166,0.06410522013902664,undefined
165,0.06430446356534958,undefined
164,0.06268009543418884,undefined
163,0.06692132353782654,undefined
162,0.06291482597589493,undefined
161,0.06210430711507797,undefined
160,0.06226908415555954,undefined
159,0.06361503154039383,undefined
158,0.0686919093132019,undefined
157,0.06998542696237564,undefined
156,0.06657572835683823,undefined
155,0.0717238336801529,undefined
154,0.06558064371347427,undefined
153,0.06819254904985428,undefined
152,0.06770716607570648,undefined
151,0.06779808551073074,undefined
150,0.07058881968259811,undefined
149,0.06801960617303848,undefined
148,0.07263331115245819,undefined
147,0.07082091271877289,undefined
146,0.07335427403450012,undefined
145,0.06726475059986115,undefined
144,0.06818071007728577,undefined
143,0.07270816713571548,undefined
142,0.06806963682174683,undefined
141,0.07219652831554413,undefined
140,0.06991628557443619,undefined
139,0.07298194617033005,undefined
138,0.07079853117465973,undefined
137,0.07106732577085495,undefined
136,0.06733474880456924,undefined
135,0.07227887213230133,undefined
134,0.07270264625549316,undefined
133,0.07051871716976166,undefined
132,0.0751747190952301,undefined
131,0.07631127536296844,undefined
130,0.07444775104522705,undefined
129,0.07354483008384705,undefined
128,0.07556759566068649,undefined
127,0.07065112143754959,undefined
126,0.07515858858823776,undefined
125,0.07397512346506119,undefined
124,0.07227066904306412,undefined
123,0.07190504670143127,undefined
122,0.07539298385381699,undefined
121,0.07275019586086273,undefined
120,0.0718092992901802,undefined
119,0.07666473835706711,undefined
118,0.07217589765787125,undefined
117,0.0732533186674118,undefined
116,0.07391440123319626,undefined
115,0.07296393066644669,undefined
114,0.07324877381324768,undefined
113,0.07643899321556091,undefined
112,0.0745614618062973,undefined
111,0.07285767048597336,undefined
110,0.07497072219848633,undefined
109,0.07663705199956894,undefined
108,0.07389157265424728,undefined
107,0.07252737879753113,undefined
106,0.07318712025880814,undefined
105,0.07551711052656174,undefined
104,0.07291311770677567,undefined
103,0.07477279007434845,undefined
102,0.07591766864061356,undefined
101,0.07264722138643265,undefined
100,0.07768198102712631,0.07326273785697089
99,0.07495176792144775,undefined
98,0.0746050700545311,undefined
97,0.0755959004163742,undefined
96,0.07396269589662552,undefined
95,0.07527153193950653,undefined
94,0.07594577968120575,undefined
93,0.07649948447942734,undefined
92,0.07634977996349335,undefined
91,0.07579454034566879,undefined
90,0.07071750611066818,undefined
89,0.07760001718997955,undefined
88,0.07576828449964523,undefined
87,0.0762183889746666,undefined
86,0.07651249319314957,undefined
85,0.07741053402423859,undefined
84,0.07898513972759247,undefined
83,0.07566896826028824,undefined
82,0.07688390463590622,undefined
81,0.07254002243280411,undefined
80,0.0769999697804451,undefined
79,0.07405588775873184,undefined
78,0.07258550822734833,undefined
77,0.07475797086954117,undefined
76,0.07527792453765869,undefined
75,0.07710233330726624,undefined
74,0.07476359605789185,undefined
73,0.07723889499902725,undefined
72,0.07743776589632034,undefined
71,0.076870858669281,undefined
70,0.07260049879550934,undefined
69,0.07819129526615143,undefined
68,0.0768478661775589,undefined
67,0.07830282300710678,undefined
66,0.07581553608179092,undefined
65,0.07886040955781937,undefined
64,0.07878447324037552,undefined
63,0.07398247718811035,undefined
62,0.07885254174470901,undefined
61,0.07592453062534332,undefined
60,0.07660431414842606,undefined
59,0.07912791520357132,undefined
58,0.07850846648216248,undefined
57,0.07564177364110947,undefined
56,0.08240372687578201,undefined
55,0.08129546791315079,undefined
54,0.08053409308195114,undefined
53,0.07957419008016586,undefined
52,0.08066306263208389,undefined
51,0.07914793491363525,undefined
50,0.08034861087799072,undefined
49,0.07831713557243347,undefined
48,0.08075585961341858,undefined
47,0.07732239365577698,undefined
46,0.082819864153862,undefined
45,0.08112549781799316,undefined
44,0.07846686244010925,undefined
43,0.07911444455385208,undefined
42,0.08664117753505707,undefined
41,0.08157803863286972,undefined
40,0.0833510160446167,undefined
39,0.08520964533090591,undefined
38,0.08150071650743484,undefined
37,0.08562535792589188,undefined
36,0.08027383685112,undefined
35,0.0878356322646141,undefined
34,0.08373203128576279,undefined
33,0.08258310705423355,undefined
32,0.08718707412481308,undefined
31,0.08230376988649368,undefined
30,0.08427192270755768,undefined
29,0.08118173480033875,undefined
28,0.09062329679727554,undefined
27,0.08938522636890411,undefined
26,0.094770647585392,undefined
25,0.10859038680791855,undefined
24,0.12543223798274994,undefined
23,0.11677475273609161,undefined
22,0.12449337542057037,undefined
21,0.12586843967437744,undefined
20,0.13607241213321686,undefined
19,0.12154392153024673,undefined
18,0.16745181381702423,undefined
17,0.2256297469139099,undefined
16,0.2774025797843933,undefined
15,0.3335508406162262,undefined
14,0.44282639026641846,undefined
13,0.5158873200416565,undefined
12,0.6057409048080444,undefined
11,0.6765523552894592,undefined
10,0.839215874671936,undefined
9,1.123716115951538,undefined
8,1.4179611206054688,undefined
7,1.5597912073135376,undefined
6,1.747735857963562,undefined
5,1.7764729261398315,undefined
4,1.8487552404403687,undefined
3,1.7889140844345093,undefined
2,1.9468103647232056,undefined
1,1.8616688251495361,2.03550042046441
